payment_id,ride_id,customer_id,amount,payment_method,payment_status
823,823,44,31.98,paypal,pending
824,824,11,24.83,paypal,pending
825,825,15,36.52,cash,failed
826,826,22,31.39,cash,completed
827,827,41,23.24,paypal,completed
828,828,49,39.3,cash,pending
829,829,23,52.14,credit_card,failed
830,830,16,47.93,paypal,failed
831,831,11,54.48,paypal,failed
832,832,25,44.69,cash,pending
833,833,33,38.48,cash,pending
834,834,34,14.51,paypal,completed
835,835,40,23.75,credit_card,pending
836,836,39,33.48,paypal,pending
837,837,15,11.52,credit_card,pending
838,838,34,55.83,credit_card,failed
839,839,21,11.55,paypal,completed
840,840,14,27.03,paypal,failed
841,841,44,53.83,credit_card,completed
842,842,42,47.32,paypal,failed
843,843,43,58.86,credit_card,failed
844,844,50,35.38,credit_card,pending
845,845,42,55.46,credit_card,failed
846,846,8,26.82,paypal,pending
847,847,20,40.91,cash,failed
848,848,47,40.88,credit_card,pending
849,849,15,41.93,credit_card,pending
850,850,44,12.16,cash,completed
851,851,33,59.71,cash,failed
852,852,22,28.78,paypal,pending
853,853,23,10.96,cash,pending
854,854,46,20.98,paypal,pending
855,855,39,50.82,credit_card,completed
856,856,20,10.48,credit_card,failed
857,857,41,16.21,cash,failed
858,858,21,55.36,cash,completed
859,859,19,15.51,cash,pending
860,860,9,59.45,cash,pending
861,861,15,35.87,paypal,completed
862,862,31,37.82,paypal,completed
863,863,31,48.23,cash,completed
864,864,19,17.9,credit_card,pending
865,865,34,58.27,cash,pending
866,866,42,42.98,cash,completed
867,867,22,24.54,credit_card,failed
868,868,48,17.93,paypal,failed
869,869,19,17.35,cash,failed
870,870,19,35.62,cash,completed
871,871,10,27.81,credit_card,pending
872,872,32,12.73,paypal,completed
873,873,15,14.42,paypal,failed
874,874,20,13.15,credit_card,pending
875,875,25,47.6,cash,pending
876,876,30,22.7,cash,pending
877,877,18,45.22,credit_card,pending
878,878,32,36.61,paypal,completed
879,879,14,19.2,paypal,pending
880,880,7,46.83,paypal,completed
881,881,34,13.1,cash,pending
882,882,16,51.93,paypal,pending
883,883,35,58.68,paypal,pending
884,884,28,25.06,paypal,completed
885,885,37,41.42,credit_card,pending
886,886,47,58.65,credit_card,completed
887,887,9,17.98,cash,pending
888,888,12,39.62,cash,pending
889,889,37,39.73,credit_card,completed
890,890,28,54.23,cash,completed
891,891,44,26.14,cash,completed
892,892,47,56.05,paypal,failed
893,893,17,34.07,credit_card,pending
894,894,9,52.49,credit_card,pending
895,895,3,40.7,cash,failed
896,896,2,21.16,paypal,completed
897,897,27,32.63,cash,failed
898,898,47,34.38,credit_card,pending
899,899,16,36.77,cash,completed
900,900,34,30.5,paypal,failed
901,901,42,26.2,credit_card,failed
902,902,48,59.15,credit_card,failed
903,903,36,57.42,paypal,completed
904,904,38,25.97,cash,pending
905,905,22,34.37,cash,pending
906,906,6,56.31,paypal,completed
907,907,37,39.58,paypal,completed
908,908,36,46.44,credit_card,failed
909,909,2,45.31,credit_card,failed
910,910,34,40.81,credit_card,pending
911,911,26,55.77,cash,failed
912,912,34,18.67,cash,completed
913,913,10,12.4,credit_card,failed
914,914,50,26.91,cash,completed
915,915,21,26.31,paypal,failed
916,916,8,27.91,paypal,pending
917,917,22,42.11,credit_card,failed
918,918,13,42.51,credit_card,failed
919,919,22,51.19,cash,completed
920,920,42,32.99,credit_card,failed
921,921,30,46.71,cash,completed
922,922,10,36.07,credit_card,completed
923,923,37,33.38,cash,failed
924,924,21,26.27,paypal,completed
925,925,46,15.94,credit_card,pending
926,926,42,28.65,paypal,pending
927,927,21,58.9,paypal,pending
928,928,28,19.92,cash,failed
929,929,3,55.57,paypal,failed
930,930,33,39.27,paypal,pending
931,931,9,36.39,credit_card,failed
932,932,6,33.53,credit_card,pending
933,933,41,29.55,cash,failed
934,934,46,35.49,cash,pending
935,935,21,37.69,credit_card,completed
936,936,17,21.89,credit_card,failed
937,937,44,14.5,credit_card,pending
938,938,5,36.14,paypal,completed
939,939,12,29.34,paypal,pending
940,940,44,36.71,paypal,pending
941,941,47,15.5,cash,pending
942,942,33,20.5,cash,pending
943,943,27,35.76,cash,completed
944,944,23,14.51,credit_card,pending
945,945,2,58.05,credit_card,completed
946,946,25,53.48,cash,failed
947,947,6,23.04,credit_card,pending
948,948,40,59.76,credit_card,failed
949,949,2,11.0,cash,failed
950,950,44,12.36,credit_card,pending
951,951,49,47.95,cash,completed
952,952,20,58.51,cash,completed
953,953,8,24.59,paypal,completed
954,954,43,24.19,paypal,failed
955,955,29,30.04,credit_card,failed
956,956,43,11.52,paypal,completed
957,957,39,22.68,cash,pending
958,958,20,33.12,cash,pending
959,959,19,16.05,cash,failed
960,960,38,23.04,cash,pending
961,961,37,15.05,credit_card,completed
962,962,14,55.59,credit_card,pending
963,963,30,36.17,credit_card,failed
964,964,17,35.04,cash,failed
965,965,30,32.78,cash,pending
966,966,19,21.09,credit_card,completed
967,967,23,26.8,cash,failed
968,968,7,20.75,cash,failed
969,969,2,39.15,paypal,completed
970,970,36,34.97,credit_card,completed
971,971,19,44.49,cash,pending
972,972,5,29.48,credit_card,completed
973,973,42,23.96,paypal,failed
974,974,16,58.3,paypal,failed
975,975,38,41.82,cash,failed
976,976,40,25.39,cash,failed
977,977,25,24.92,credit_card,completed
978,978,29,46.85,cash,pending
979,979,49,18.03,credit_card,completed
980,980,50,32.81,paypal,completed
981,981,42,41.73,paypal,completed
982,982,6,15.59,paypal,pending
983,983,11,34.08,credit_card,pending
984,984,46,43.0,credit_card,pending
985,985,21,28.07,cash,completed
986,986,11,58.28,paypal,completed
987,987,24,49.66,cash,failed
988,988,23,47.51,cash,completed
989,989,40,25.48,credit_card,failed
990,990,18,17.55,cash,failed
991,991,12,52.63,credit_card,failed
992,992,6,10.33,credit_card,completed
993,993,46,59.03,cash,pending
994,994,41,27.78,credit_card,completed
995,995,23,55.64,cash,pending
996,996,27,10.23,paypal,failed
997,997,11,11.23,credit_card,failed
998,998,37,34.83,paypal,completed
999,999,25,24.24,paypal,completed
1000,1000,26,49.09,paypal,completed
1001,1001,18,26.25,paypal,pending
1002,1002,30,32.9,paypal,failed
1003,1003,29,11.31,credit_card,pending
1004,1004,4,35.91,paypal,failed
1005,1005,37,44.37,cash,pending
1006,1006,9,45.44,cash,completed
1007,1007,21,52.31,cash,failed
1008,1008,26,25.07,paypal,pending
1009,1009,48,43.62,paypal,failed
1010,1010,21,44.91,cash,completed
1011,1011,44,26.99,cash,failed
1012,1012,33,56.77,cash,pending
1013,1013,39,48.87,cash,pending
1014,1014,8,35.79,credit_card,failed
1015,1015,48,52.34,cash,completed
1016,1016,23,29.1,paypal,pending
1017,1017,18,41.89,credit_card,failed
1018,1018,21,11.6,credit_card,completed
1019,1019,4,16.12,cash,failed
1020,1020,39,46.97,credit_card,pending
1021,1021,20,29.26,cash,completed
1022,1022,27,18.91,cash,failed
1023,1023,38,21.02,cash,pending
1024,1024,12,41.68,credit_card,pending
1025,1025,40,20.89,cash,failed
1026,1026,36,27.03,credit_card,failed
1027,1027,36,29.01,paypal,pending
1028,1028,50,59.36,credit_card,failed
1029,1029,5,45.19,credit_card,failed
1030,1030,5,38.51,credit_card,completed
1031,1031,11,30.43,paypal,failed
1032,1032,40,55.3,cash,pending
1033,1033,21,52.75,paypal,failed
1034,1034,40,56.01,cash,completed
1035,1035,12,46.93,paypal,pending
1036,1036,41,27.33,cash,completed
1037,1037,8,13.26,cash,completed
1038,1038,2,36.58,paypal,completed
1039,1039,39,55.95,credit_card,failed
1040,1040,46,36.14,paypal,pending
1041,1041,47,16.68,cash,completed
1042,1042,40,20.05,paypal,failed
1043,1043,37,24.21,cash,completed
1044,1044,42,58.76,credit_card,completed
1045,1045,1,29.23,paypal,completed
1046,1046,2,28.09,credit_card,failed
1047,1047,17,11.15,credit_card,pending
1048,1048,14,40.18,credit_card,pending
1049,1049,14,25.71,paypal,pending
1050,1050,36,36.31,cash,failed
1051,1051,6,18.32,credit_card,completed
1052,1052,37,38.56,paypal,pending
1053,1053,44,51.83,cash,pending
1054,1054,23,51.32,cash,pending
1055,1055,9,33.14,credit_card,failed
1056,1056,34,47.21,paypal,failed
1057,1057,50,14.41,cash,pending
1058,1058,47,51.65,paypal,completed
1059,1059,11,57.05,credit_card,completed
1060,1060,7,30.76,credit_card,failed
1061,1061,28,26.62,paypal,pending
1062,1062,36,57.33,credit_card,pending
1063,1063,3,21.76,credit_card,completed
1064,1064,33,30.01,credit_card,pending
1065,1065,12,14.4,paypal,pending
1066,1066,38,39.63,paypal,completed
1067,1067,36,42.17,credit_card,pending
1068,1068,24,26.69,paypal,failed
1069,1069,46,44.8,credit_card,pending
1070,1070,10,50.66,paypal,completed
1071,1071,22,32.31,credit_card,completed
1072,1072,12,46.36,credit_card,pending
1073,1073,19,23.53,credit_card,failed
1074,1074,2,27.1,paypal,failed
1075,1075,32,46.79,credit_card,failed
1076,1076,49,12.05,cash,pending
1077,1077,25,56.8,paypal,completed
1078,1078,7,38.43,cash,pending
1079,1079,40,11.87,cash,pending
1080,1080,32,12.82,cash,completed
1081,1081,42,47.26,credit_card,completed
1082,1082,39,22.97,paypal,pending
1083,1083,1,56.36,cash,failed
1084,1084,35,34.65,credit_card,completed
1085,1085,36,10.86,paypal,pending
1086,1086,4,56.09,credit_card,pending
1087,1087,28,55.86,credit_card,pending
1088,1088,8,37.41,credit_card,completed
1089,1089,14,28.38,cash,completed
1090,1090,5,51.0,credit_card,completed
1091,1091,33,53.18,credit_card,completed
1092,1092,36,29.3,credit_card,pending
1093,1093,27,32.92,credit_card,failed
1094,1094,11,39.99,credit_card,failed
1095,1095,3,54.08,credit_card,pending
1096,1096,50,53.84,paypal,pending
1097,1097,22,24.05,cash,pending
1098,1098,15,30.82,cash,failed
1099,1099,35,26.03,cash,pending
1100,1100,46,24.07,credit_card,pending
1101,1101,21,18.49,cash,completed
1102,1102,21,16.01,paypal,failed
1103,1103,38,31.89,credit_card,failed
1104,1104,39,25.37,cash,completed
1105,1105,5,30.31,paypal,pending
1106,1106,50,10.98,credit_card,completed
1107,1107,9,23.17,credit_card,failed
1108,1108,37,28.27,credit_card,failed
1109,1109,21,24.0,cash,failed
1110,1110,38,50.55,credit_card,pending
1111,1111,19,26.87,paypal,failed
1112,1112,3,47.12,cash,failed
1113,1113,30,58.06,cash,pending
1114,1114,33,57.17,cash,failed
1115,1115,38,20.6,paypal,pending
1116,1116,11,58.57,credit_card,pending
1117,1117,24,16.51,paypal,pending
1118,1118,25,55.91,credit_card,failed
1119,1119,9,14.49,paypal,pending
1120,1120,19,38.96,credit_card,pending
1121,1121,26,24.36,credit_card,pending
1122,1122,2,16.73,credit_card,completed
1123,1123,8,28.04,paypal,pending
1124,1124,2,38.92,credit_card,pending
1125,1125,42,49.22,cash,completed
1126,1126,49,44.42,paypal,failed
1127,1127,36,55.99,credit_card,failed
1128,1128,40,45.47,paypal,completed
1129,1129,2,41.8,paypal,completed
1130,1130,22,41.44,paypal,pending
1131,1131,44,19.62,paypal,failed
1132,1132,48,16.17,paypal,completed
1133,1133,47,54.86,cash,failed
1134,1134,19,42.84,cash,completed
1135,1135,15,49.16,paypal,failed
1136,1136,26,11.78,cash,pending
1137,1137,18,26.93,cash,pending
1138,1138,44,12.49,credit_card,completed
1139,1139,48,52.88,cash,pending
1140,1140,14,14.77,cash,completed
1141,1141,19,36.8,credit_card,failed
1142,1142,49,29.89,credit_card,completed
1143,1143,32,20.8,paypal,failed
1144,1144,43,33.73,paypal,completed
1145,1145,9,30.23,paypal,failed
1146,1146,41,38.01,paypal,failed
1147,1147,35,44.18,paypal,completed
1148,1148,5,21.84,paypal,completed
1149,1149,17,19.79,cash,completed
1150,1150,12,54.65,paypal,pending
1151,1151,12,56.52,paypal,completed
1152,1152,5,16.07,cash,pending
1153,1153,37,49.48,credit_card,completed
1154,1154,44,28.14,credit_card,completed
1155,1155,48,57.14,paypal,completed
1156,1156,49,20.54,cash,pending
1157,1157,36,49.85,credit_card,failed
1158,1158,30,35.26,cash,pending
1159,1159,26,21.9,cash,pending
1160,1160,31,12.66,paypal,failed
1161,1161,25,57.82,paypal,pending
1162,1162,22,18.35,paypal,pending
1163,1163,30,30.4,cash,completed
1164,1164,2,23.68,credit_card,completed
1165,1165,35,29.82,cash,completed
1166,1166,39,10.77,paypal,failed
1167,1167,36,23.77,credit_card,pending
1168,1168,46,53.5,cash,pending
1169,1169,18,48.18,credit_card,completed
1170,1170,41,19.89,cash,pending
1171,1171,33,15.96,cash,pending
1172,1172,31,10.52,credit_card,completed
1173,1173,41,44.75,cash,completed
1174,1174,10,10.29,cash,failed
1175,1175,36,53.78,cash,failed
1176,1176,24,13.16,credit_card,pending
1177,1177,29,34.1,credit_card,completed
1178,1178,49,15.75,paypal,completed
1179,1179,22,56.58,paypal,pending
1180,1180,22,24.8,credit_card,pending
1181,1181,12,26.88,paypal,failed
1182,1182,47,10.16,paypal,completed
1183,1183,35,43.71,cash,pending
1184,1184,27,54.79,cash,pending
1185,1185,5,47.16,cash,completed
1186,1186,27,46.67,paypal,completed
1187,1187,30,30.54,cash,pending
1188,1188,26,32.11,paypal,completed
1189,1189,5,23.44,paypal,pending
1190,1190,14,54.62,credit_card,failed
1191,1191,12,19.75,cash,failed
1192,1192,31,50.71,credit_card,pending
1193,1193,34,12.65,credit_card,completed
1194,1194,8,43.18,credit_card,failed
1195,1195,45,17.96,credit_card,pending
1196,1196,1,10.91,cash,failed
1197,1197,33,19.88,credit_card,pending
1198,1198,43,41.76,paypal,pending
1199,1199,42,51.67,credit_card,failed
1200,1200,18,12.88,cash,failed
1201,1201,36,44.73,credit_card,failed
1202,1202,15,27.38,credit_card,failed
1203,1203,23,43.1,cash,failed
1204,1204,12,44.29,cash,pending
1205,1205,6,15.35,paypal,failed
1206,1206,48,56.04,paypal,failed
1207,1207,38,24.96,paypal,pending
1208,1208,5,27.09,cash,pending
1209,1209,39,24.21,credit_card,pending
1210,1210,21,53.68,paypal,completed
1211,1211,23,37.15,credit_card,pending
1212,1212,24,11.62,paypal,completed
1213,1213,47,37.81,cash,failed
1214,1214,37,42.23,credit_card,failed
1215,1215,23,48.53,paypal,completed
1216,1216,10,48.99,credit_card,failed
1217,1217,34,50.98,paypal,failed
1218,1218,32,15.3,cash,failed
1219,1219,4,47.15,credit_card,pending
1220,1220,31,39.48,credit_card,completed
1221,1221,2,10.23,paypal,pending
1222,1222,19,15.83,paypal,pending
1223,1223,26,22.47,paypal,failed
1224,1224,28,41.32,credit_card,failed
1225,1225,38,30.32,credit_card,completed
1226,1226,37,33.08,credit_card,pending
1227,1227,7,19.75,paypal,pending
1228,1228,16,16.22,credit_card,failed
1229,1229,3,42.91,credit_card,completed
1230,1230,16,50.42,cash,failed
1231,1231,24,34.3,paypal,pending
1232,1232,36,12.08,paypal,failed
1233,1233,11,47.09,credit_card,pending
1234,1234,41,30.46,paypal,pending
1235,1235,17,59.25,cash,failed
1236,1236,10,18.05,paypal,failed
1237,1237,24,18.05,paypal,completed
1238,1238,13,42.62,paypal,completed
1239,1239,14,50.0,credit_card,pending
1240,1240,40,38.68,credit_card,completed
1241,1241,40,34.05,paypal,pending
1242,1242,18,42.31,cash,failed
1243,1243,9,57.72,cash,failed
1244,1244,8,11.84,credit_card,pending
1245,1245,11,18.69,paypal,completed
1246,1246,41,18.0,cash,completed
1247,1247,43,16.9,paypal,completed
1248,1248,36,18.86,paypal,failed
1249,1249,49,44.07,paypal,pending
1250,1250,11,22.72,cash,pending
1251,1251,46,57.0,paypal,failed
1252,1252,34,20.58,credit_card,pending
1253,1253,30,50.01,paypal,pending
1254,1254,49,23.83,cash,completed
1255,1255,34,59.82,paypal,pending
1256,1256,7,34.28,paypal,failed
1257,1257,16,51.1,cash,pending
1258,1258,12,40.22,credit_card,failed
1259,1259,24,55.57,cash,failed
1260,1260,37,28.3,credit_card,failed
1261,1261,18,16.49,paypal,completed
1262,1262,48,54.11,paypal,pending
1263,1263,24,11.28,cash,failed
1264,1264,26,25.14,paypal,completed
1265,1265,44,56.41,cash,completed
1266,1266,3,50.7,paypal,pending
1267,1267,26,42.35,cash,pending
1268,1268,4,47.32,credit_card,failed
1269,1269,13,41.96,credit_card,pending
1270,1270,47,19.05,credit_card,failed
1271,1271,44,47.05,credit_card,pending
1272,1272,11,39.35,cash,completed
1273,1273,43,37.62,paypal,failed
1274,1274,38,19.24,paypal,failed
1275,1275,36,28.14,paypal,pending
1276,1276,47,52.01,cash,completed
1277,1277,27,26.59,paypal,completed
1278,1278,32,31.98,paypal,completed
1279,1279,37,57.1,credit_card,failed
1280,1280,32,13.02,paypal,pending
1281,1281,24,19.19,credit_card,pending
1282,1282,19,47.84,cash,failed
1283,1283,7,53.13,paypal,completed
1284,1284,40,23.64,paypal,failed
1285,1285,6,36.13,credit_card,failed
1286,1286,21,53.89,paypal,failed
1287,1287,24,58.33,cash,failed
1288,1288,42,36.86,cash,failed
1289,1289,45,56.29,cash,failed
1290,1290,34,13.42,paypal,completed
1291,1291,12,52.67,cash,failed
1292,1292,16,22.45,cash,completed
1293,1293,7,30.93,cash,failed
1294,1294,25,42.37,cash,failed
1295,1295,10,33.04,paypal,completed
1296,1296,15,13.97,paypal,completed
1297,1297,22,26.16,credit_card,completed
1298,1298,24,40.02,cash,failed
1299,1299,48,54.72,cash,failed
1300,1300,21,58.33,credit_card,failed
1301,1301,6,27.34,paypal,completed
1302,1302,38,35.99,cash,failed
1303,1303,38,12.62,paypal,completed
1304,1304,9,51.43,cash,pending
1305,1305,37,43.02,credit_card,completed
1306,1306,7,49.09,credit_card,completed
1307,1307,36,13.63,cash,pending
1308,1308,45,43.71,cash,completed
1309,1309,30,45.49,paypal,pending
1310,1310,29,49.78,paypal,failed
1311,1311,38,39.4,paypal,completed
1312,1312,50,38.53,credit_card,completed
1313,1313,20,35.8,credit_card,failed
1314,1314,10,56.36,credit_card,completed
1315,1315,11,27.45,paypal,completed
1316,1316,4,11.3,credit_card,failed
1317,1317,11,32.61,credit_card,pending
1318,1318,40,16.29,paypal,completed
1319,1319,49,26.86,paypal,pending
1320,1320,32,30.42,cash,pending
1321,1321,9,52.87,cash,completed
1322,1322,33,15.52,credit_card,completed
1323,1323,30,46.76,credit_card,completed
1324,1324,37,29.29,paypal,failed
1325,1325,49,38.97,credit_card,pending
1326,1326,17,42.46,cash,completed
1327,1327,1,56.15,paypal,completed
1328,1328,35,16.67,paypal,completed
1329,1329,45,38.04,credit_card,completed
1330,1330,37,47.86,paypal,completed
1331,1331,21,10.96,paypal,failed
1332,1332,3,54.5,cash,failed
1333,1333,43,39.37,cash,completed
1334,1334,1,14.35,credit_card,completed
1335,1335,46,16.88,cash,pending
1336,1336,40,33.32,credit_card,completed
1337,1337,8,27.14,cash,failed
1338,1338,9,39.03,credit_card,failed
1339,1339,15,19.43,credit_card,failed
1340,1340,19,10.3,credit_card,completed
1341,1341,33,11.48,paypal,pending
1342,1342,29,24.51,cash,completed
1343,1343,13,10.46,cash,pending
1344,1344,30,13.39,paypal,pending
1345,1345,28,38.45,credit_card,failed
1346,1346,47,26.82,paypal,failed
1347,1347,5,33.03,paypal,pending
1348,1348,11,27.13,cash,failed
1349,1349,24,54.28,paypal,pending
1350,1350,27,47.96,paypal,pending
