maintenance_id,vehicle_id,maintenance_type,scheduled_date,cost
2625,19,brake_check,2025-04-12,91.02
2626,34,tire_rotation,2025-04-12,60.53
2627,25,brake_check,2025-04-10,126.42
2628,5,tire_rotation,2025-04-01,41.39
2629,32,oil_change,2025-04-06,183.27
2630,7,oil_change,2025-04-11,151.96
2631,3,brake_check,2025-04-03,89.99
2632,50,oil_change,2025-04-11,149.21
2633,22,brake_check,2025-04-12,73.88
2634,48,brake_check,2025-04-10,137.99
2635,26,brake_check,2025-04-06,198.81
2636,42,oil_change,2025-04-02,176.75
2637,26,tire_rotation,2025-04-09,91.93
2638,17,oil_change,2025-04-06,44.67
2639,34,oil_change,2025-04-13,121.43
2640,43,brake_check,2025-04-09,176.57
2641,29,brake_check,2025-04-05,175.91
2642,1,oil_change,2025-04-07,158.28
2643,38,oil_change,2025-04-04,111.43
2644,7,oil_change,2025-04-08,143.46
2645,3,oil_change,2025-04-03,151.39
2646,36,tire_rotation,2025-04-04,120.12
2647,25,brake_check,2025-04-06,199.08
2648,12,brake_check,2025-04-06,130.68
2649,2,oil_change,2025-04-10,110.98
2650,2,oil_change,2025-04-04,133.29
2651,48,tire_rotation,2025-04-08,42.89
2652,32,tire_rotation,2025-04-01,82.14
2653,11,brake_check,2025-04-09,82.47
2654,42,oil_change,2025-04-15,97.84
2655,41,brake_check,2025-04-04,168.86
2656,49,oil_change,2025-04-17,167.82
2657,23,oil_change,2025-04-03,135.71
2658,13,tire_rotation,2025-04-07,192.26
2659,2,brake_check,2025-04-09,158.19
2660,22,tire_rotation,2025-04-10,45.78
2661,15,oil_change,2025-04-10,146.69
2662,46,brake_check,2025-04-10,38.51
2663,39,oil_change,2025-04-04,77.33
2664,2,brake_check,2025-04-07,80.12
2665,18,tire_rotation,2025-04-16,153.02
2666,2,brake_check,2025-04-05,106.39
2667,18,oil_change,2025-04-15,73.46
2668,43,oil_change,2025-04-01,127.43
2669,22,tire_rotation,2025-04-11,83.68
2670,16,brake_check,2025-04-05,164.71
2671,5,tire_rotation,2025-04-09,150.49
2672,31,tire_rotation,2025-04-06,63.53
2673,24,oil_change,2025-04-13,30.96
2674,24,tire_rotation,2025-04-06,66.52
2675,7,brake_check,2025-04-16,151.31
2676,34,brake_check,2025-04-02,114.44
2677,43,oil_change,2025-04-14,79.62
2678,43,tire_rotation,2025-04-17,71.67
2679,30,brake_check,2025-04-08,165.49
2680,46,tire_rotation,2025-04-01,30.18
2681,26,oil_change,2025-04-10,31.95
2682,30,brake_check,2025-04-12,119.6
2683,20,oil_change,2025-04-16,176.29
2684,50,tire_rotation,2025-04-01,147.54
2685,34,brake_check,2025-04-16,30.15
2686,22,tire_rotation,2025-04-05,64.05
2687,2,oil_change,2025-04-05,125.31
2688,29,oil_change,2025-04-15,139.93
2689,6,oil_change,2025-04-17,121.09
2690,4,oil_change,2025-04-05,85.42
2691,30,brake_check,2025-04-09,90.71
2692,34,brake_check,2025-04-05,173.46
2693,31,oil_change,2025-04-01,53.22
2694,19,oil_change,2025-04-06,59.84
2695,24,brake_check,2025-04-08,88.72
2696,2,oil_change,2025-04-04,35.23
2697,10,brake_check,2025-04-13,78.4
2698,2,oil_change,2025-04-16,34.89
2699,25,oil_change,2025-04-10,162.91
2700,9,brake_check,2025-04-01,82.44
2701,16,brake_check,2025-04-17,101.75
2702,9,tire_rotation,2025-04-03,125.82
2703,35,tire_rotation,2025-04-11,171.95
2704,21,oil_change,2025-04-05,154.21
2705,9,tire_rotation,2025-04-12,77.17
2706,39,brake_check,2025-04-10,129.02
2707,39,brake_check,2025-04-15,196.37
2708,23,tire_rotation,2025-04-02,98.09
2709,4,oil_change,2025-04-12,59.45
2710,22,brake_check,2025-04-14,33.93
2711,48,tire_rotation,2025-04-10,85.58
2712,34,oil_change,2025-04-15,121.68
2713,26,tire_rotation,2025-04-09,112.68
2714,44,tire_rotation,2025-04-03,92.83
2715,8,oil_change,2025-04-13,35.65
2716,48,tire_rotation,2025-04-12,80.54
2717,45,oil_change,2025-04-07,191.98
2718,23,oil_change,2025-04-13,176.78
2719,30,oil_change,2025-04-08,67.02
2720,6,tire_rotation,2025-04-17,187.59
2721,48,brake_check,2025-04-01,138.09
2722,48,brake_check,2025-04-05,96.66
2723,50,oil_change,2025-04-03,145.78
2724,48,tire_rotation,2025-04-17,171.88
2725,7,oil_change,2025-04-11,154.12
2726,18,tire_rotation,2025-04-01,112.12
2727,22,tire_rotation,2025-04-08,34.74
2728,12,tire_rotation,2025-04-11,46.6
2729,15,brake_check,2025-04-07,144.64
2730,23,tire_rotation,2025-04-12,87.71
2731,1,tire_rotation,2025-04-15,79.9
2732,11,tire_rotation,2025-04-05,32.84
2733,4,brake_check,2025-04-03,88.73
2734,40,oil_change,2025-04-05,62.17
2735,49,brake_check,2025-04-02,33.02
2736,20,oil_change,2025-04-06,142.48
2737,1,oil_change,2025-04-04,127.72
2738,32,tire_rotation,2025-04-02,135.1
2739,13,brake_check,2025-04-10,76.39
2740,26,oil_change,2025-04-08,65.5
2741,30,tire_rotation,2025-04-15,150.52
2742,9,tire_rotation,2025-04-16,67.22
2743,12,oil_change,2025-04-17,78.39
2744,26,oil_change,2025-04-09,36.01
2745,37,oil_change,2025-04-05,81.56
2746,29,oil_change,2025-04-07,102.45
2747,3,tire_rotation,2025-04-12,141.87
2748,28,tire_rotation,2025-04-14,72.78
2749,43,brake_check,2025-04-03,154.46
2750,2,brake_check,2025-04-10,40.51
2751,18,oil_change,2025-04-06,62.47
2752,39,oil_change,2025-04-04,69.32
2753,16,tire_rotation,2025-04-04,195.77
2754,39,oil_change,2025-04-09,101.76
2755,40,brake_check,2025-04-07,114.03
2756,25,brake_check,2025-04-06,120.62
2757,28,oil_change,2025-04-06,146.51
2758,49,oil_change,2025-04-05,97.49
2759,32,tire_rotation,2025-04-01,199.68
2760,32,oil_change,2025-04-13,72.59
2761,50,tire_rotation,2025-04-09,135.42
2762,30,oil_change,2025-04-09,133.42
2763,1,oil_change,2025-04-01,47.36
2764,24,tire_rotation,2025-04-16,35.75
2765,12,tire_rotation,2025-04-03,34.64
2766,22,brake_check,2025-04-04,108.3
2767,38,tire_rotation,2025-04-16,112.58
2768,34,brake_check,2025-04-12,121.11
2769,33,tire_rotation,2025-04-12,45.08
2770,20,oil_change,2025-04-06,125.44
2771,50,tire_rotation,2025-04-14,149.78
2772,43,oil_change,2025-04-11,94.05
2773,44,brake_check,2025-04-08,197.09
2774,36,brake_check,2025-04-16,167.26
2775,46,brake_check,2025-04-10,193.81
2776,28,oil_change,2025-04-11,56.81
2777,26,oil_change,2025-04-03,68.98
2778,17,brake_check,2025-04-04,47.86
2779,38,tire_rotation,2025-04-06,139.63
2780,37,oil_change,2025-04-06,192.43
2781,11,tire_rotation,2025-04-11,133.6
2782,14,tire_rotation,2025-04-07,72.89
2783,10,brake_check,2025-04-10,110.13
2784,2,tire_rotation,2025-04-06,145.09
2785,3,oil_change,2025-04-13,155.67
2786,43,brake_check,2025-04-16,187.76
2787,36,tire_rotation,2025-04-17,158.68
2788,36,oil_change,2025-04-15,95.43
2789,35,brake_check,2025-04-01,88.18
2790,4,brake_check,2025-04-15,158.1
2791,31,oil_change,2025-04-01,61.61
2792,37,brake_check,2025-04-11,137.7
2793,8,tire_rotation,2025-04-09,69.95
2794,22,tire_rotation,2025-04-05,57.37
2795,49,oil_change,2025-04-05,31.61
2796,25,brake_check,2025-04-17,127.32
2797,38,brake_check,2025-04-08,179.08
2798,42,brake_check,2025-04-06,138.12
2799,11,oil_change,2025-04-15,135.4
2800,42,brake_check,2025-04-01,86.76
2801,31,brake_check,2025-04-15,109.91
2802,16,tire_rotation,2025-04-10,187.56
2803,33,oil_change,2025-04-09,123.22
2804,40,oil_change,2025-04-10,93.02
2805,2,tire_rotation,2025-04-14,91.44
2806,39,tire_rotation,2025-04-06,179.88
2807,36,brake_check,2025-04-04,153.48
2808,50,oil_change,2025-04-02,111.78
2809,5,tire_rotation,2025-04-16,150.58
2810,17,tire_rotation,2025-04-10,98.69
2811,48,tire_rotation,2025-04-12,127.62
2812,26,oil_change,2025-04-05,107.02
2813,14,tire_rotation,2025-04-06,117.43
2814,9,tire_rotation,2025-04-05,112.04
2815,48,brake_check,2025-04-12,72.94
2816,6,oil_change,2025-04-03,47.2
2817,18,oil_change,2025-04-01,185.55
2818,38,oil_change,2025-04-02,97.11
2819,38,brake_check,2025-04-15,180.75
2820,20,tire_rotation,2025-04-03,77.71
2821,30,brake_check,2025-04-11,103.22
2822,20,brake_check,2025-04-05,122.19
2823,8,tire_rotation,2025-04-01,154.96
2824,17,oil_change,2025-04-02,173.19
2825,24,oil_change,2025-04-03,39.85
2826,3,brake_check,2025-04-07,127.34
2827,29,tire_rotation,2025-04-17,146.89
2828,23,oil_change,2025-04-06,160.29
2829,48,brake_check,2025-04-02,193.67
2830,28,brake_check,2025-04-10,106.58
2831,17,tire_rotation,2025-04-04,69.05
2832,48,tire_rotation,2025-04-15,69.75
2833,50,tire_rotation,2025-04-07,148.82
2834,5,brake_check,2025-04-01,192.62
2835,13,tire_rotation,2025-04-07,152.88
2836,35,brake_check,2025-04-07,168.57
2837,1,tire_rotation,2025-04-02,84.55
2838,8,oil_change,2025-04-02,68.45
2839,16,oil_change,2025-04-16,175.74
2840,11,brake_check,2025-04-13,151.76
2841,43,oil_change,2025-04-04,91.57
2842,33,tire_rotation,2025-04-10,178.48
2843,29,tire_rotation,2025-04-15,130.97
2844,17,tire_rotation,2025-04-07,186.25
2845,45,brake_check,2025-04-11,87.12
2846,7,brake_check,2025-04-15,104.48
2847,10,brake_check,2025-04-11,119.63
2848,39,tire_rotation,2025-04-17,113.59
2849,49,brake_check,2025-04-08,40.4
2850,41,tire_rotation,2025-04-09,49.44
2851,9,tire_rotation,2025-04-04,137.18
2852,25,oil_change,2025-04-17,157.24
2853,45,brake_check,2025-04-06,62.85
2854,24,brake_check,2025-04-01,170.65
2855,10,oil_change,2025-04-15,158.28
2856,35,oil_change,2025-04-02,181.64
2857,9,tire_rotation,2025-04-04,98.55
2858,11,oil_change,2025-04-15,59.54
2859,1,oil_change,2025-04-03,118.11
2860,17,brake_check,2025-04-15,87.92
2861,43,brake_check,2025-04-06,73.81
2862,22,oil_change,2025-04-01,96.0
2863,33,oil_change,2025-04-14,44.28
2864,9,tire_rotation,2025-04-17,159.26
2865,49,brake_check,2025-04-09,88.39
2866,42,oil_change,2025-04-02,95.11
2867,31,brake_check,2025-04-12,117.41
2868,23,tire_rotation,2025-04-14,185.64
2869,40,tire_rotation,2025-04-06,156.83
2870,11,tire_rotation,2025-04-10,168.22
2871,41,oil_change,2025-04-02,43.69
2872,21,oil_change,2025-04-14,132.22
2873,7,tire_rotation,2025-04-05,98.93
2874,23,tire_rotation,2025-04-14,37.26
2875,7,oil_change,2025-04-16,129.98
2876,21,brake_check,2025-04-12,95.98
2877,17,oil_change,2025-04-02,148.76
2878,22,brake_check,2025-04-06,104.86
2879,8,oil_change,2025-04-13,112.67
2880,22,oil_change,2025-04-02,142.31
2881,23,tire_rotation,2025-04-02,85.08
2882,46,oil_change,2025-04-10,30.4
2883,49,brake_check,2025-04-02,197.9
2884,31,oil_change,2025-04-03,73.02
2885,18,brake_check,2025-04-03,145.58
2886,14,brake_check,2025-04-02,34.81
2887,11,brake_check,2025-04-06,116.23
2888,13,tire_rotation,2025-04-06,169.55
2889,38,oil_change,2025-04-04,88.39
2890,27,oil_change,2025-04-13,115.96
2891,33,brake_check,2025-04-05,46.67
2892,18,brake_check,2025-04-11,65.42
2893,32,tire_rotation,2025-04-05,58.13
2894,27,oil_change,2025-04-09,187.2
2895,28,brake_check,2025-04-06,63.54
2896,22,oil_change,2025-04-02,85.76
2897,36,oil_change,2025-04-04,39.16
2898,34,brake_check,2025-04-09,127.1
2899,33,brake_check,2025-04-03,174.89
2900,39,tire_rotation,2025-04-04,32.66
2901,5,oil_change,2025-04-17,35.12
2902,2,oil_change,2025-04-08,194.04
2903,10,tire_rotation,2025-04-10,101.97
2904,49,brake_check,2025-04-11,83.83
2905,9,oil_change,2025-04-16,199.9
2906,21,brake_check,2025-04-09,82.39
2907,24,brake_check,2025-04-01,119.24
2908,23,tire_rotation,2025-04-16,145.78
2909,39,oil_change,2025-04-13,87.41
2910,10,brake_check,2025-04-13,110.59
2911,14,tire_rotation,2025-04-06,162.72
2912,38,brake_check,2025-04-12,118.46
2913,40,tire_rotation,2025-04-06,136.42
2914,46,brake_check,2025-04-09,45.64
2915,25,oil_change,2025-04-08,173.56
2916,23,tire_rotation,2025-04-16,174.71
2917,43,tire_rotation,2025-04-04,161.97
2918,32,brake_check,2025-04-07,180.08
2919,41,tire_rotation,2025-04-16,52.14
2920,25,oil_change,2025-04-16,153.35
2921,8,oil_change,2025-04-13,72.84
2922,20,brake_check,2025-04-07,41.08
2923,45,oil_change,2025-04-09,64.93
2924,36,brake_check,2025-04-03,180.87
2925,10,brake_check,2025-04-16,77.89
2926,47,oil_change,2025-04-01,38.34
2927,31,oil_change,2025-04-16,61.44
2928,13,oil_change,2025-04-06,121.8
2929,12,tire_rotation,2025-04-05,92.26
2930,37,brake_check,2025-04-08,64.39
2931,26,brake_check,2025-04-10,67.44
2932,9,tire_rotation,2025-04-14,37.21
2933,16,tire_rotation,2025-04-12,124.27
2934,6,tire_rotation,2025-04-07,84.28
2935,30,oil_change,2025-04-16,75.06
2936,39,tire_rotation,2025-04-06,164.78
2937,37,brake_check,2025-04-17,196.69
2938,11,oil_change,2025-04-08,63.05
2939,45,brake_check,2025-04-04,99.76
2940,30,oil_change,2025-04-14,69.99
2941,38,tire_rotation,2025-04-03,79.63
2942,21,tire_rotation,2025-04-15,194.52
2943,35,oil_change,2025-04-09,194.69
2944,23,tire_rotation,2025-04-06,73.02
2945,43,tire_rotation,2025-04-01,157.65
2946,28,brake_check,2025-04-15,182.24
2947,22,tire_rotation,2025-04-17,142.8
2948,41,brake_check,2025-04-09,174.37
2949,11,oil_change,2025-04-15,46.31
2950,2,brake_check,2025-04-16,35.32
2951,33,tire_rotation,2025-04-12,106.66
2952,48,brake_check,2025-04-07,192.24
2953,35,oil_change,2025-04-15,108.46
2954,30,tire_rotation,2025-04-11,182.66
2955,1,oil_change,2025-04-06,170.48
2956,25,oil_change,2025-04-16,42.98
2957,7,brake_check,2025-04-10,30.98
2958,27,tire_rotation,2025-04-07,113.89
2959,13,brake_check,2025-04-14,82.59
2960,15,tire_rotation,2025-04-11,54.43
2961,48,tire_rotation,2025-04-11,145.97
2962,26,brake_check,2025-04-07,163.74
2963,25,brake_check,2025-04-16,165.86
2964,23,tire_rotation,2025-04-15,77.13
2965,40,tire_rotation,2025-04-11,171.02
2966,27,tire_rotation,2025-04-05,77.53
2967,3,brake_check,2025-04-06,196.75
2968,26,tire_rotation,2025-04-05,146.18
2969,5,tire_rotation,2025-04-12,176.29
2970,12,oil_change,2025-04-05,33.69
2971,7,oil_change,2025-04-14,154.87
2972,26,tire_rotation,2025-04-04,193.54
2973,46,brake_check,2025-04-12,92.59
2974,30,oil_change,2025-04-03,80.38
2975,27,tire_rotation,2025-04-16,82.09
2976,49,brake_check,2025-04-08,148.06
2977,26,oil_change,2025-04-02,115.66
2978,9,brake_check,2025-04-14,90.56
2979,18,oil_change,2025-04-14,161.22
2980,41,brake_check,2025-04-12,47.97
2981,50,oil_change,2025-04-10,109.69
2982,8,oil_change,2025-04-11,38.62
2983,42,brake_check,2025-04-17,74.87
2984,50,brake_check,2025-04-08,45.33
2985,17,brake_check,2025-04-02,80.49
2986,38,brake_check,2025-04-05,49.44
2987,44,tire_rotation,2025-04-10,151.3
2988,9,tire_rotation,2025-04-14,56.7
2989,34,tire_rotation,2025-04-10,199.15
2990,16,brake_check,2025-04-11,95.37
2991,49,brake_check,2025-04-12,156.53
2992,16,brake_check,2025-04-15,190.85
2993,32,oil_change,2025-04-05,115.7
2994,10,tire_rotation,2025-04-12,199.14
2995,31,tire_rotation,2025-04-07,132.0
2996,7,oil_change,2025-04-14,141.6
2997,47,oil_change,2025-04-04,49.35
2998,9,tire_rotation,2025-04-15,77.0
2999,31,brake_check,2025-04-04,50.79
3000,16,oil_change,2025-04-06,128.72
