alert_id,vehicle_id,issue,severity,timestamp
567,14,engine check,medium,2025-04-01 14:02:11
568,20,low tire pressure,high,2025-04-08 10:44:17
569,46,low tire pressure,medium,2025-04-15 10:02:08
570,4,battery fault,high,2025-04-04 21:36:27
571,16,low tire pressure,medium,2025-04-09 13:20:45
572,32,engine check,medium,2025-04-06 12:57:13
573,42,engine check,medium,2025-04-16 05:40:02
574,21,low tire pressure,medium,2025-04-05 09:16:23
575,6,engine check,medium,2025-04-01 04:11:37
576,50,battery fault,low,2025-04-04 19:28:16
577,19,engine check,high,2025-04-13 23:59:33
578,32,low tire pressure,medium,2025-04-03 00:13:23
579,42,battery fault,medium,2025-04-05 16:02:03
580,28,battery fault,high,2025-04-05 05:11:56
581,23,battery fault,low,2025-04-03 13:03:39
582,14,engine check,medium,2025-04-14 05:15:59
583,41,engine check,low,2025-04-16 18:53:21
584,26,low tire pressure,medium,2025-04-03 12:55:39
585,14,battery fault,low,2025-04-02 05:07:14
586,3,engine check,low,2025-04-05 05:05:26
587,17,battery fault,low,2025-04-01 02:43:08
588,49,battery fault,high,2025-04-17 12:02:23
589,3,low tire pressure,medium,2025-04-04 19:54:22
590,45,battery fault,high,2025-04-17 11:19:48
591,47,battery fault,high,2025-04-10 19:10:27
592,47,battery fault,medium,2025-04-05 17:57:43
593,15,low tire pressure,medium,2025-04-06 05:08:57
594,11,engine check,high,2025-04-02 08:45:26
595,36,battery fault,low,2025-04-10 04:22:40
596,20,low tire pressure,medium,2025-04-08 14:54:07
597,8,low tire pressure,high,2025-04-04 17:02:38
598,16,low tire pressure,high,2025-04-06 04:09:59
599,31,battery fault,high,2025-04-02 18:58:00
600,2,battery fault,high,2025-04-05 18:07:48
601,34,engine check,medium,2025-04-09 10:20:30
602,23,battery fault,high,2025-04-05 19:24:13
603,16,engine check,medium,2025-04-06 02:24:03
604,46,battery fault,medium,2025-04-03 20:21:57
605,3,battery fault,medium,2025-04-06 11:15:06
606,11,engine check,low,2025-04-16 17:25:20
607,17,engine check,low,2025-04-08 12:23:31
608,4,low tire pressure,low,2025-04-01 13:52:16
609,14,low tire pressure,low,2025-04-14 21:17:11
610,43,engine check,medium,2025-04-08 07:00:08
611,20,engine check,low,2025-04-10 10:25:57
612,26,engine check,low,2025-04-04 18:25:13
613,44,low tire pressure,high,2025-04-06 06:20:11
614,46,battery fault,high,2025-04-04 04:59:59
615,40,low tire pressure,medium,2025-04-14 05:57:54
616,34,low tire pressure,low,2025-04-07 08:43:51
617,11,low tire pressure,high,2025-04-17 03:51:58
618,3,low tire pressure,low,2025-04-07 09:32:28
619,36,engine check,low,2025-04-16 20:51:59
620,40,battery fault,low,2025-04-08 18:47:22
621,37,engine check,high,2025-04-03 06:50:59
622,5,low tire pressure,medium,2025-04-17 11:39:50
623,37,battery fault,high,2025-04-07 23:07:04
624,9,battery fault,high,2025-04-03 07:08:04
625,22,engine check,medium,2025-04-11 20:25:37
626,17,battery fault,low,2025-04-05 02:00:52
627,30,low tire pressure,medium,2025-04-11 02:27:00
628,49,low tire pressure,high,2025-04-02 08:26:51
629,29,battery fault,medium,2025-04-11 12:43:17
630,43,battery fault,low,2025-04-04 20:22:15
631,14,low tire pressure,low,2025-04-10 14:59:06
632,11,low tire pressure,medium,2025-04-15 01:16:34
633,13,low tire pressure,medium,2025-04-04 23:13:55
634,43,low tire pressure,low,2025-04-10 08:48:02
635,50,battery fault,low,2025-04-13 18:03:57
636,1,battery fault,medium,2025-04-02 09:21:26
637,45,low tire pressure,low,2025-04-16 22:26:19
638,13,low tire pressure,medium,2025-04-11 05:01:19
639,33,low tire pressure,medium,2025-04-07 14:24:24
640,7,engine check,high,2025-04-11 08:12:24
641,30,engine check,medium,2025-04-15 03:00:17
642,44,engine check,high,2025-04-17 18:18:14
643,6,battery fault,low,2025-04-03 03:01:07
644,41,battery fault,medium,2025-04-12 00:50:43
645,9,battery fault,medium,2025-04-15 04:39:53
646,7,low tire pressure,medium,2025-04-13 21:50:20
647,18,low tire pressure,high,2025-04-07 19:18:22
648,14,battery fault,medium,2025-04-01 05:47:53
649,46,battery fault,low,2025-04-01 14:23:57
650,37,low tire pressure,high,2025-04-02 18:33:20
651,26,engine check,medium,2025-04-02 10:59:04
652,26,low tire pressure,high,2025-04-06 15:33:18
653,30,low tire pressure,low,2025-04-14 05:02:14
654,21,low tire pressure,high,2025-04-14 04:21:02
655,26,battery fault,medium,2025-04-16 03:21:13
656,30,low tire pressure,low,2025-04-02 14:03:51
657,18,low tire pressure,low,2025-04-08 10:58:15
658,50,low tire pressure,medium,2025-04-09 15:10:46
659,1,battery fault,low,2025-04-07 20:17:03
660,50,engine check,low,2025-04-10 13:05:48
661,43,low tire pressure,high,2025-04-15 01:32:05
662,47,low tire pressure,low,2025-04-13 20:11:55
663,45,engine check,low,2025-04-06 20:59:24
664,1,low tire pressure,high,2025-04-12 19:08:54
665,39,engine check,medium,2025-04-02 09:42:59
666,28,engine check,medium,2025-04-08 12:21:54
667,2,low tire pressure,high,2025-04-14 08:51:33
668,26,battery fault,low,2025-04-05 13:02:34
669,9,battery fault,low,2025-04-11 08:18:48
670,23,engine check,high,2025-04-02 05:42:32
671,12,low tire pressure,medium,2025-04-10 20:21:00
672,43,engine check,high,2025-04-16 07:33:51
673,47,low tire pressure,low,2025-04-09 00:59:37
674,44,battery fault,low,2025-04-13 01:12:09
675,38,engine check,high,2025-04-17 11:54:32
676,23,low tire pressure,medium,2025-04-03 02:15:44
677,48,engine check,high,2025-04-02 07:01:26
678,16,low tire pressure,medium,2025-04-11 03:42:19
679,22,engine check,high,2025-04-01 01:53:36
680,11,battery fault,high,2025-04-13 04:02:31
681,10,battery fault,low,2025-04-02 11:59:31
682,12,battery fault,low,2025-04-02 05:27:50
683,2,engine check,medium,2025-04-16 17:09:43
684,12,battery fault,high,2025-04-06 20:22:29
685,4,engine check,medium,2025-04-16 06:40:48
686,45,engine check,medium,2025-04-12 00:54:18
687,32,engine check,medium,2025-04-16 13:53:30
688,37,low tire pressure,low,2025-04-03 06:07:50
689,41,low tire pressure,low,2025-04-16 23:08:31
690,29,engine check,high,2025-04-16 10:32:23
691,1,battery fault,medium,2025-04-08 10:08:12
692,8,battery fault,medium,2025-04-17 23:46:20
693,39,battery fault,high,2025-04-01 06:28:04
694,23,engine check,high,2025-04-14 14:03:17
695,45,battery fault,high,2025-04-11 18:18:27
696,36,battery fault,high,2025-04-04 06:42:43
697,22,battery fault,low,2025-04-14 07:51:45
698,1,battery fault,low,2025-04-05 00:30:32
699,38,battery fault,medium,2025-04-06 04:50:49
700,31,low tire pressure,low,2025-04-05 03:13:03
701,12,engine check,high,2025-04-06 23:54:54
702,13,engine check,high,2025-04-15 20:14:30
703,50,engine check,medium,2025-04-02 13:37:39
704,26,battery fault,low,2025-04-13 06:12:50
705,1,battery fault,low,2025-04-01 10:53:40
706,2,engine check,medium,2025-04-07 22:12:17
707,48,low tire pressure,high,2025-04-09 12:16:20
708,26,battery fault,medium,2025-04-05 16:01:40
709,12,low tire pressure,medium,2025-04-04 09:41:29
710,38,engine check,low,2025-04-13 17:05:23
711,5,low tire pressure,low,2025-04-08 04:37:20
712,12,engine check,low,2025-04-09 06:11:41
713,3,low tire pressure,low,2025-04-05 14:28:25
714,47,battery fault,medium,2025-04-08 10:12:06
715,20,engine check,low,2025-04-07 06:08:18
716,33,low tire pressure,medium,2025-04-10 21:16:03
717,39,engine check,high,2025-04-11 01:36:27
718,41,low tire pressure,medium,2025-04-17 16:14:05
719,19,battery fault,medium,2025-04-11 03:11:48
720,24,battery fault,high,2025-04-05 21:28:20
721,49,engine check,low,2025-04-11 01:50:00
722,29,engine check,medium,2025-04-15 09:25:44
723,18,low tire pressure,medium,2025-04-10 17:05:10
724,13,engine check,low,2025-04-06 07:37:24
725,23,battery fault,medium,2025-04-16 13:29:11
726,43,low tire pressure,medium,2025-04-09 19:05:02
727,47,battery fault,low,2025-04-06 22:48:00
728,26,engine check,medium,2025-04-10 04:33:10
729,40,low tire pressure,high,2025-04-09 14:42:18
730,43,low tire pressure,low,2025-04-10 13:45:12
731,19,low tire pressure,medium,2025-04-06 19:51:05
732,30,low tire pressure,high,2025-04-12 05:40:19
733,7,engine check,high,2025-04-14 08:50:34
734,22,engine check,low,2025-04-04 07:33:36
735,28,battery fault,high,2025-04-08 18:59:22
736,27,engine check,low,2025-04-16 19:50:09
737,4,battery fault,high,2025-04-14 09:16:56
738,42,low tire pressure,low,2025-04-06 21:00:13
739,15,low tire pressure,medium,2025-04-07 03:44:45
740,40,battery fault,high,2025-04-07 13:23:48
741,3,low tire pressure,low,2025-04-12 11:13:39
742,9,battery fault,high,2025-04-05 08:07:45
743,21,low tire pressure,medium,2025-04-16 23:15:25
744,23,low tire pressure,low,2025-04-11 16:48:43
745,47,battery fault,high,2025-04-09 10:45:40
746,20,engine check,low,2025-04-02 07:11:40
747,46,engine check,low,2025-04-14 02:36:02
748,26,engine check,low,2025-04-06 23:03:38
749,34,engine check,medium,2025-04-14 14:04:30
750,34,low tire pressure,low,2025-04-17 13:08:27
751,45,battery fault,low,2025-04-16 14:27:13
752,44,battery fault,high,2025-04-03 23:35:02
753,4,battery fault,high,2025-04-15 07:54:46
754,33,low tire pressure,high,2025-04-14 19:56:02
755,2,low tire pressure,low,2025-04-09 20:17:54
756,46,low tire pressure,low,2025-04-13 13:43:11
757,23,engine check,low,2025-04-04 23:20:46
758,35,low tire pressure,medium,2025-04-12 01:46:38
759,4,low tire pressure,medium,2025-04-12 00:10:09
760,47,battery fault,medium,2025-04-13 07:25:45
761,22,low tire pressure,high,2025-04-12 12:22:59
762,30,engine check,medium,2025-04-15 14:39:14
763,2,battery fault,low,2025-04-01 22:37:46
764,1,low tire pressure,medium,2025-04-11 19:46:35
765,30,low tire pressure,high,2025-04-01 06:06:43
766,9,battery fault,high,2025-04-02 23:06:53
767,4,battery fault,low,2025-04-07 01:25:56
768,30,low tire pressure,low,2025-04-07 07:07:51
769,30,engine check,low,2025-04-17 19:00:40
770,3,engine check,high,2025-04-17 16:25:17
771,45,low tire pressure,low,2025-04-10 01:32:48
772,42,engine check,medium,2025-04-11 15:08:48
773,12,engine check,high,2025-04-15 03:22:45
774,27,battery fault,low,2025-04-13 10:33:08
775,22,low tire pressure,low,2025-04-06 20:37:32
776,42,low tire pressure,low,2025-04-06 15:19:52
777,41,engine check,high,2025-04-06 15:45:34
778,22,engine check,high,2025-04-15 22:27:57
779,34,battery fault,high,2025-04-04 12:49:52
780,35,battery fault,low,2025-04-10 12:38:41
781,17,engine check,low,2025-04-11 14:25:39
782,46,engine check,low,2025-04-07 10:53:57
783,13,engine check,low,2025-04-16 13:16:19
784,48,low tire pressure,high,2025-04-13 03:41:50
785,10,engine check,medium,2025-04-09 15:30:02
786,6,engine check,high,2025-04-17 07:57:30
787,49,engine check,low,2025-04-15 00:57:34
788,35,engine check,medium,2025-04-03 16:27:16
789,50,engine check,high,2025-04-02 04:06:38
790,40,battery fault,high,2025-04-05 10:39:50
791,36,low tire pressure,low,2025-04-08 12:58:56
792,7,low tire pressure,low,2025-04-10 09:07:57
793,20,low tire pressure,high,2025-04-03 20:23:51
794,11,battery fault,medium,2025-04-11 10:47:39
795,27,battery fault,medium,2025-04-03 18:01:27
796,34,engine check,medium,2025-04-15 01:52:32
797,18,battery fault,high,2025-04-04 16:41:03
798,40,low tire pressure,high,2025-04-15 16:27:09
799,44,battery fault,high,2025-04-17 16:18:41
800,16,low tire pressure,low,2025-04-16 10:15:41
801,50,low tire pressure,medium,2025-04-08 14:50:12
802,49,engine check,low,2025-04-12 19:45:33
803,23,battery fault,medium,2025-04-06 14:15:42
804,50,low tire pressure,medium,2025-04-17 22:05:59
805,49,battery fault,low,2025-04-06 05:31:39
806,45,low tire pressure,medium,2025-04-08 10:53:11
807,8,engine check,high,2025-04-14 12:16:36
808,7,battery fault,low,2025-04-11 05:25:46
809,18,low tire pressure,low,2025-04-10 10:48:56
810,3,battery fault,low,2025-04-06 02:38:45
811,12,engine check,low,2025-04-10 03:03:02
812,50,battery fault,low,2025-04-12 14:00:47
813,35,low tire pressure,high,2025-04-16 21:15:56
814,24,engine check,high,2025-04-05 16:38:58
815,36,engine check,low,2025-04-05 21:42:23
816,1,engine check,low,2025-04-12 10:28:44
817,18,low tire pressure,medium,2025-04-10 00:55:57
818,8,engine check,medium,2025-04-06 05:05:43
819,27,low tire pressure,low,2025-04-02 09:56:55
820,39,engine check,high,2025-04-12 03:14:56
821,47,low tire pressure,medium,2025-04-05 18:20:19
822,24,battery fault,medium,2025-04-13 19:11:32
823,13,low tire pressure,high,2025-04-06 05:58:37
824,21,low tire pressure,medium,2025-04-05 23:23:14
825,49,low tire pressure,medium,2025-04-11 20:24:04
826,26,low tire pressure,medium,2025-04-08 23:36:53
827,7,engine check,high,2025-04-14 22:31:30
828,33,low tire pressure,low,2025-04-04 00:30:55
829,8,engine check,high,2025-04-10 09:55:57
830,14,engine check,medium,2025-04-04 12:11:27
831,13,battery fault,medium,2025-04-04 17:41:18
832,42,low tire pressure,high,2025-04-11 06:09:16
833,7,battery fault,medium,2025-04-08 00:40:02
834,29,battery fault,high,2025-04-03 11:52:37
835,4,battery fault,high,2025-04-15 17:04:16
836,46,battery fault,high,2025-04-05 13:40:16
837,11,engine check,medium,2025-04-13 02:55:47
838,44,low tire pressure,medium,2025-04-11 09:56:58
839,36,engine check,low,2025-04-10 20:29:03
840,2,battery fault,medium,2025-04-03 07:41:37
841,45,battery fault,high,2025-04-17 08:02:44
842,11,engine check,low,2025-04-01 12:29:30
843,19,engine check,medium,2025-04-01 23:05:51
844,29,low tire pressure,medium,2025-04-11 05:31:40
845,17,battery fault,medium,2025-04-10 13:14:18
846,24,low tire pressure,low,2025-04-17 02:54:24
847,15,low tire pressure,high,2025-04-05 17:31:36
848,16,low tire pressure,medium,2025-04-08 05:00:40
849,35,battery fault,low,2025-04-01 18:25:54
850,20,battery fault,high,2025-04-05 02:29:12
851,6,battery fault,medium,2025-04-15 09:07:21
852,13,battery fault,medium,2025-04-13 01:39:40
853,13,engine check,medium,2025-04-02 22:45:32
854,16,engine check,medium,2025-04-14 10:48:08
855,48,battery fault,medium,2025-04-11 10:36:53
856,44,low tire pressure,medium,2025-04-14 14:25:51
857,4,engine check,high,2025-04-01 16:51:33
858,1,engine check,low,2025-04-09 03:11:56
859,44,low tire pressure,low,2025-04-03 08:00:26
860,30,battery fault,medium,2025-04-15 10:47:39
861,40,low tire pressure,high,2025-04-09 02:14:50
862,47,battery fault,medium,2025-04-03 10:05:57
863,30,low tire pressure,medium,2025-04-02 15:16:04
864,41,engine check,low,2025-04-11 16:53:07
865,50,low tire pressure,high,2025-04-16 06:37:26
866,38,engine check,medium,2025-04-07 14:55:00
867,3,battery fault,high,2025-04-01 09:52:17
868,7,engine check,low,2025-04-14 20:51:51
869,40,engine check,low,2025-04-12 12:06:17
870,32,battery fault,medium,2025-04-06 00:56:01
871,15,battery fault,low,2025-04-14 18:03:50
872,33,battery fault,low,2025-04-04 18:41:20
873,8,battery fault,medium,2025-04-04 10:56:36
874,5,low tire pressure,medium,2025-04-14 01:12:13
875,41,low tire pressure,high,2025-04-15 21:58:40
876,10,battery fault,low,2025-04-05 15:59:57
877,45,engine check,low,2025-04-17 09:45:15
878,4,low tire pressure,medium,2025-04-05 06:30:26
879,44,low tire pressure,medium,2025-04-06 09:57:11
880,21,battery fault,high,2025-04-02 02:52:08
881,24,engine check,low,2025-04-08 15:51:35
882,23,battery fault,high,2025-04-06 23:32:42
883,19,low tire pressure,high,2025-04-16 05:30:29
884,16,battery fault,medium,2025-04-03 03:00:40
885,21,low tire pressure,high,2025-04-14 03:55:42
886,25,engine check,low,2025-04-07 11:10:33
887,30,low tire pressure,high,2025-04-04 02:54:22
888,25,low tire pressure,medium,2025-04-16 11:42:20
889,8,engine check,high,2025-04-02 10:07:34
890,7,low tire pressure,medium,2025-04-01 13:41:50
891,43,battery fault,medium,2025-04-16 15:02:40
892,17,battery fault,high,2025-04-02 09:04:14
893,45,low tire pressure,low,2025-04-13 15:50:51
894,5,engine check,high,2025-04-17 11:38:06
895,4,battery fault,medium,2025-04-13 17:43:10
896,19,engine check,high,2025-04-09 22:52:08
897,44,engine check,medium,2025-04-04 05:41:33
898,36,low tire pressure,high,2025-04-03 02:06:37
899,46,engine check,low,2025-04-04 06:25:31
900,46,low tire pressure,medium,2025-04-12 22:02:14
901,17,engine check,medium,2025-04-16 13:40:38
902,31,low tire pressure,high,2025-04-04 10:14:46
903,32,engine check,high,2025-04-16 17:26:18
904,36,low tire pressure,medium,2025-04-14 22:25:27
905,9,battery fault,low,2025-04-01 09:11:12
906,23,low tire pressure,low,2025-04-01 15:21:55
907,24,engine check,low,2025-04-17 10:26:27
908,23,low tire pressure,medium,2025-04-04 17:32:45
909,18,engine check,medium,2025-04-11 17:22:20
910,8,battery fault,low,2025-04-16 04:50:45
911,30,low tire pressure,high,2025-04-11 13:33:02
912,29,low tire pressure,low,2025-04-04 06:54:59
913,44,battery fault,high,2025-04-12 20:13:28
914,6,engine check,high,2025-04-06 06:10:28
915,16,battery fault,low,2025-04-16 08:07:45
916,14,battery fault,medium,2025-04-10 07:50:55
917,13,low tire pressure,high,2025-04-13 07:51:44
918,27,battery fault,low,2025-04-02 12:00:40
919,1,low tire pressure,low,2025-04-13 08:04:46
920,48,engine check,low,2025-04-01 01:50:46
921,22,battery fault,medium,2025-04-15 16:20:08
922,39,battery fault,medium,2025-04-14 12:10:00
923,15,engine check,low,2025-04-06 18:10:40
924,20,engine check,low,2025-04-12 22:13:45
925,26,battery fault,low,2025-04-14 22:53:53
926,27,battery fault,high,2025-04-03 11:47:47
927,49,engine check,medium,2025-04-17 08:09:23
928,38,engine check,high,2025-04-15 11:04:12
929,21,engine check,medium,2025-04-02 07:46:06
930,7,battery fault,medium,2025-04-17 05:27:20
931,20,low tire pressure,medium,2025-04-12 22:00:56
932,2,low tire pressure,high,2025-04-10 03:01:06
933,20,engine check,medium,2025-04-17 22:38:03
934,28,battery fault,high,2025-04-03 21:43:28
935,26,battery fault,low,2025-04-06 02:47:29
936,32,battery fault,low,2025-04-10 07:02:14
937,30,engine check,high,2025-04-05 13:11:24
938,12,low tire pressure,high,2025-04-09 01:45:01
939,31,battery fault,medium,2025-04-12 23:44:08
940,24,battery fault,low,2025-04-15 17:16:46
941,47,battery fault,high,2025-04-03 19:07:39
942,22,engine check,low,2025-04-06 06:46:11
943,41,low tire pressure,high,2025-04-06 07:05:21
944,17,low tire pressure,medium,2025-04-08 00:16:00
945,15,engine check,high,2025-04-14 02:17:55
946,11,low tire pressure,medium,2025-04-15 04:22:49
947,49,battery fault,medium,2025-04-14 22:50:56
948,40,engine check,low,2025-04-02 00:15:19
949,4,low tire pressure,high,2025-04-01 14:03:18
950,45,engine check,low,2025-04-08 18:28:33
951,14,low tire pressure,high,2025-04-14 09:47:54
952,16,battery fault,high,2025-04-16 05:28:17
953,24,engine check,high,2025-04-05 09:05:06
954,49,low tire pressure,low,2025-04-16 06:10:03
955,31,battery fault,medium,2025-04-08 09:33:47
956,36,battery fault,high,2025-04-16 23:11:05
