telemetry_id,vehicle_id,timestamp,speed_kmh,charge_level,battery_temp,latitude,longitude,errors
321,16,2025-04-15 23:37:11,25.43,83.02,38.13,42.489689,-78.504471,overheat
322,34,2025-04-10 00:09:32,45.48,48.41,42.82,42.196186,-78.441641,
323,8,2025-04-03 02:36:34,39.65,80.77,37.63,42.433546,-78.848184,
324,35,2025-04-14 13:28:50,81.7,27.58,32.2,42.345209,-78.867807,overheat
325,10,2025-04-15 15:36:10,78.92,61.97,26.84,42.32801,-78.610421,
326,40,2025-04-02 16:23:35,23.61,86.35,30.18,42.325685,-78.521188,overheat
327,37,2025-04-07 05:43:30,54.29,96.89,44.7,42.248668,-78.785652,
328,16,2025-04-05 17:30:05,85.95,45.8,27.62,42.282624,-78.812956,
329,39,2025-04-12 18:08:23,81.41,42.72,33.73,42.314333,-78.7631,overheat
330,5,2025-04-04 10:35:01,99.02,72.72,26.51,42.457403,-78.680519,
331,22,2025-04-09 07:43:47,96.24,77.44,33.37,42.208422,-78.855424,
332,17,2025-04-12 16:45:27,94.46,34.59,27.05,42.222273,-78.643817,overheat
333,36,2025-04-14 17:17:05,82.13,87.96,34.59,42.037048,-78.735584,
334,29,2025-04-02 16:00:30,36.84,31.11,39.08,42.267234,-78.884693,overheat
335,26,2025-04-15 06:55:34,89.7,25.12,40.56,42.070807,-78.47706,overheat
336,32,2025-04-14 01:20:24,45.55,62.19,30.19,42.046948,-78.772228,overheat
337,6,2025-04-17 11:53:54,82.23,82.12,34.13,42.101882,-78.678991,
338,17,2025-04-16 14:09:50,26.1,95.63,30.52,42.128211,-78.463093,
339,18,2025-04-14 16:37:39,71.74,83.92,37.23,42.43659,-78.855182,low_battery
340,33,2025-04-17 20:30:37,78.21,45.47,31.53,42.167454,-78.500233,overheat
341,29,2025-04-12 16:45:27,59.74,59.24,36.9,42.158673,-78.424513,overheat
342,15,2025-04-07 02:32:30,72.34,24.55,34.35,42.023484,-78.719368,overheat
343,5,2025-04-09 12:35:01,48.5,82.02,31.34,42.272315,-78.665859,low_battery
344,5,2025-04-12 01:29:57,52.61,55.51,41.96,42.0953,-78.416628,low_battery
345,25,2025-04-03 07:10:02,21.39,89.79,44.26,42.232522,-78.478152,
346,11,2025-04-14 15:48:33,78.73,92.5,35.56,42.101732,-78.416525,
347,45,2025-04-04 03:10:08,71.43,64.69,31.24,42.279869,-78.543807,overheat
348,8,2025-04-14 17:25:48,79.83,63.81,41.19,42.237467,-78.676957,
349,17,2025-04-12 06:43:34,60.09,31.66,43.1,42.357015,-78.835386,
350,43,2025-04-15 12:33:12,26.94,69.4,36.35,42.123755,-78.790333,overheat
351,33,2025-04-13 19:55:17,92.14,74.73,41.7,42.050488,-78.710852,
352,3,2025-04-14 23:13:11,41.04,55.84,28.15,42.259652,-78.644771,low_battery
353,3,2025-04-12 22:25:20,39.01,43.52,32.31,42.003127,-78.660113,
354,34,2025-04-17 16:44:28,86.74,64.43,33.89,42.450168,-78.826524,overheat
355,17,2025-04-09 05:55:15,37.83,96.65,41.42,42.084417,-78.401001,overheat
356,2,2025-04-02 18:00:58,67.5,97.3,32.2,42.395114,-78.481235,low_battery
357,12,2025-04-17 15:21:31,94.46,70.03,35.41,42.289198,-78.767614,low_battery
358,1,2025-04-04 13:11:24,94.2,86.71,43.48,42.010065,-78.84801,overheat
359,19,2025-04-09 20:26:13,84.73,33.08,28.77,42.233585,-78.74976,
360,24,2025-04-01 13:31:36,67.24,78.54,36.38,42.3185,-78.55579,overheat
361,31,2025-04-11 17:55:09,67.91,86.65,42.54,42.138273,-78.563854,
362,24,2025-04-17 03:15:34,57.47,43.16,38.98,42.421664,-78.652775,low_battery
363,46,2025-04-05 19:57:20,97.42,84.71,27.1,42.046906,-78.693948,overheat
364,4,2025-04-13 16:17:32,93.15,79.94,35.9,42.338958,-78.74961,overheat
365,42,2025-04-03 06:34:20,98.87,88.49,42.32,42.117381,-78.677208,
366,36,2025-04-13 07:27:15,52.7,50.82,31.98,42.26141,-78.4171,
367,13,2025-04-14 23:29:16,43.26,47.03,41.77,42.257315,-78.419656,low_battery
368,17,2025-04-15 16:57:00,45.53,40.99,33.0,42.058504,-78.886928,
369,46,2025-04-03 07:25:29,58.65,87.88,34.35,42.017763,-78.814488,low_battery
370,29,2025-04-04 04:52:36,46.9,73.15,38.04,42.43323,-78.844714,low_battery
371,14,2025-04-06 17:34:23,26.5,68.06,36.38,42.10652,-78.441494,overheat
372,16,2025-04-10 06:26:09,81.86,56.13,40.45,42.340565,-78.862018,
373,7,2025-04-04 08:40:26,73.75,74.54,39.17,42.010382,-78.750721,low_battery
374,27,2025-04-02 05:17:36,30.9,49.65,28.11,42.433232,-78.683745,overheat
375,13,2025-04-12 06:42:53,56.46,81.72,30.36,42.263321,-78.702162,overheat
376,34,2025-04-14 13:28:05,60.51,57.68,31.04,42.109753,-78.88254,
377,39,2025-04-06 11:47:48,50.33,46.47,26.0,42.028245,-78.851353,
378,7,2025-04-10 05:25:58,20.64,98.32,36.97,42.183079,-78.402089,overheat
379,24,2025-04-14 04:57:43,41.17,41.57,40.79,42.077021,-78.677251,low_battery
380,9,2025-04-15 02:59:15,99.04,37.14,40.05,42.283256,-78.430118,overheat
381,44,2025-04-02 11:23:45,79.47,26.26,28.23,42.14774,-78.722523,
382,4,2025-04-10 14:54:47,33.95,45.84,41.84,42.180005,-78.697907,low_battery
383,40,2025-04-10 18:05:48,81.01,61.43,37.97,42.354434,-78.897684,low_battery
384,20,2025-04-11 21:13:51,60.4,83.48,35.51,42.391017,-78.462735,low_battery
385,20,2025-04-17 13:07:07,25.18,66.98,36.04,42.403158,-78.562881,low_battery
386,21,2025-04-13 11:26:54,30.94,66.97,30.05,42.393753,-78.841489,
387,31,2025-04-15 09:30:55,49.62,93.81,33.17,42.189898,-78.480473,overheat
388,29,2025-04-09 06:51:59,25.42,98.59,37.65,42.405328,-78.730831,low_battery
389,2,2025-04-13 04:11:02,25.56,93.66,27.38,42.296042,-78.849639,
390,16,2025-04-05 21:35:01,72.66,56.05,32.69,42.262986,-78.754099,low_battery
391,26,2025-04-09 17:02:16,36.82,65.85,36.41,42.430477,-78.707558,overheat
392,47,2025-04-17 08:56:53,69.06,85.0,37.12,42.090521,-78.449884,low_battery
393,30,2025-04-17 08:28:23,24.79,71.36,41.45,42.366902,-78.683207,overheat
394,19,2025-04-09 06:21:38,65.24,69.56,40.41,42.139606,-78.660661,low_battery
395,29,2025-04-04 04:50:11,31.62,31.55,44.3,42.36329,-78.591038,
396,38,2025-04-04 01:59:23,51.38,44.37,43.71,42.258024,-78.528282,low_battery
397,1,2025-04-15 06:44:22,63.04,75.76,38.14,42.150957,-78.835975,low_battery
398,27,2025-04-02 14:50:02,50.59,72.8,35.89,42.302132,-78.591621,low_battery
399,34,2025-04-11 20:04:05,90.14,73.09,34.38,42.456604,-78.470416,
400,2,2025-04-03 16:59:07,69.81,89.96,44.02,42.498809,-78.610983,
401,31,2025-04-14 12:23:01,58.79,47.81,38.35,42.357639,-78.437905,overheat
402,48,2025-04-14 02:24:47,71.58,25.55,27.75,42.128894,-78.733705,
403,6,2025-04-13 13:57:33,59.35,39.85,41.66,42.148594,-78.650055,
404,47,2025-04-08 07:03:45,54.75,63.56,32.87,42.259639,-78.416778,
405,43,2025-04-04 15:26:59,78.43,30.98,44.57,42.371169,-78.781028,low_battery
406,33,2025-04-05 18:50:17,34.84,49.49,44.6,42.057007,-78.495666,low_battery
407,2,2025-04-13 18:21:08,74.74,78.86,32.73,42.05462,-78.545702,overheat
408,21,2025-04-08 00:03:49,83.46,32.16,27.31,42.179555,-78.866466,
409,13,2025-04-11 02:23:05,87.43,35.99,41.73,42.24994,-78.655782,overheat
410,21,2025-04-14 19:17:23,40.31,68.22,37.95,42.383812,-78.872824,
411,39,2025-04-07 07:05:31,70.26,89.95,32.89,42.266967,-78.881539,low_battery
412,17,2025-04-07 10:05:00,77.87,98.42,43.0,42.141022,-78.630362,
413,2,2025-04-04 19:53:15,56.42,53.77,31.7,42.367125,-78.627206,
414,33,2025-04-01 11:23:08,56.74,96.5,31.73,42.385387,-78.410031,
415,18,2025-04-15 02:52:42,94.74,42.49,29.18,42.472834,-78.874172,
416,40,2025-04-06 02:21:22,28.13,67.93,32.52,42.467437,-78.701541,low_battery
417,50,2025-04-10 01:39:13,54.57,35.27,31.93,42.316821,-78.757341,low_battery
418,24,2025-04-06 19:08:42,83.09,88.5,34.51,42.327506,-78.623281,overheat
419,38,2025-04-10 22:23:54,46.48,70.4,41.29,42.078892,-78.762449,low_battery
420,42,2025-04-13 17:16:36,83.46,52.46,44.74,42.011417,-78.631735,low_battery
421,37,2025-04-01 04:50:18,81.48,40.2,29.85,42.064055,-78.507837,low_battery
422,36,2025-04-12 23:36:11,77.34,40.64,26.28,42.032718,-78.71937,overheat
423,40,2025-04-09 00:55:36,91.91,73.42,25.55,42.057251,-78.820317,overheat
424,18,2025-04-11 16:21:10,99.3,81.38,36.96,42.494255,-78.719727,
425,25,2025-04-04 16:55:49,99.4,83.76,34.99,42.353811,-78.589656,low_battery
426,6,2025-04-09 07:09:18,31.98,57.95,27.48,42.286471,-78.683984,
427,39,2025-04-11 19:58:00,64.02,59.72,31.86,42.276141,-78.56454,overheat
428,21,2025-04-04 02:55:37,67.58,21.57,33.37,42.48477,-78.626767,
429,34,2025-04-08 02:35:39,34.38,64.09,37.87,42.167428,-78.86398,low_battery
430,37,2025-04-01 09:25:49,68.08,30.4,25.12,42.194651,-78.437846,
431,33,2025-04-13 12:06:21,43.03,99.61,42.54,42.499998,-78.40237,
432,28,2025-04-05 03:50:51,49.36,23.05,27.32,42.478982,-78.706278,low_battery
433,10,2025-04-14 04:01:16,77.21,36.23,42.9,42.279636,-78.741518,overheat
434,26,2025-04-11 12:27:31,22.49,50.48,28.36,42.345638,-78.649895,overheat
435,18,2025-04-07 10:42:29,53.52,79.17,37.94,42.413413,-78.447419,low_battery
436,29,2025-04-01 14:06:49,25.92,21.6,36.06,42.149232,-78.736686,overheat
437,12,2025-04-11 11:14:36,68.41,57.45,33.94,42.313955,-78.418012,low_battery
438,17,2025-04-02 21:21:41,38.95,90.15,35.06,42.304627,-78.648545,overheat
439,14,2025-04-13 15:37:05,34.79,26.22,36.69,42.005062,-78.555943,low_battery
440,1,2025-04-13 03:17:35,36.42,50.64,29.27,42.126295,-78.494833,low_battery
441,9,2025-04-13 12:16:40,66.7,60.48,32.08,42.178463,-78.678683,overheat
442,25,2025-04-17 00:54:52,42.28,74.25,39.2,42.48156,-78.435568,overheat
443,32,2025-04-07 09:40:31,39.2,45.76,30.97,42.257542,-78.550763,overheat
444,38,2025-04-07 07:06:30,35.54,38.22,31.84,42.265274,-78.828406,overheat
445,9,2025-04-13 21:36:03,46.11,72.41,36.69,42.423969,-78.776298,low_battery
446,34,2025-04-13 16:26:14,68.92,36.15,30.99,42.11375,-78.78513,overheat
447,3,2025-04-14 17:40:46,69.2,87.31,34.6,42.458666,-78.57927,overheat
448,1,2025-04-05 02:27:54,48.41,93.27,35.19,42.233726,-78.788965,
449,25,2025-04-13 15:09:14,65.2,58.96,39.92,42.196651,-78.69695,overheat
450,45,2025-04-12 04:22:32,54.46,33.82,40.16,42.226216,-78.435715,overheat
451,6,2025-04-15 18:25:35,28.5,72.58,30.42,42.22341,-78.849363,
452,1,2025-04-15 01:36:27,74.42,83.43,28.32,42.343049,-78.565893,low_battery
453,38,2025-04-12 22:53:59,58.74,62.36,25.55,42.246502,-78.852611,overheat
454,20,2025-04-17 04:39:03,51.85,96.65,29.99,42.21669,-78.533739,overheat
455,27,2025-04-10 15:11:35,24.76,95.6,29.16,42.429999,-78.491791,low_battery
456,28,2025-04-07 10:55:18,76.04,52.97,29.7,42.494365,-78.523273,overheat
457,9,2025-04-05 13:43:42,74.51,52.97,28.24,42.025838,-78.789847,
458,27,2025-04-07 06:44:53,60.46,43.12,41.23,42.289101,-78.644496,overheat
459,31,2025-04-02 15:23:11,73.46,60.55,44.7,42.080521,-78.552027,
460,42,2025-04-08 18:01:54,48.11,58.67,36.16,42.310637,-78.467279,overheat
461,39,2025-04-10 13:14:34,66.73,41.85,32.67,42.162176,-78.621298,overheat
462,29,2025-04-08 16:34:32,65.68,68.7,36.85,42.433579,-78.479489,
463,31,2025-04-09 12:15:56,63.15,49.04,28.77,42.267057,-78.583905,
464,45,2025-04-05 22:47:57,96.01,27.55,29.67,42.191904,-78.839098,
465,47,2025-04-15 14:05:03,48.0,21.56,26.95,42.129487,-78.60869,low_battery
466,24,2025-04-05 09:22:45,37.43,94.07,41.51,42.144155,-78.787492,
467,1,2025-04-06 07:28:28,46.31,43.9,29.63,42.335816,-78.420123,
468,42,2025-04-13 12:11:11,22.6,96.57,37.5,42.477275,-78.440972,
469,18,2025-04-12 01:27:46,56.68,69.28,39.32,42.082804,-78.82601,
470,38,2025-04-12 20:33:30,74.01,37.74,30.81,42.081394,-78.697502,overheat
471,13,2025-04-17 03:59:18,87.91,43.4,33.65,42.22908,-78.759522,
472,31,2025-04-03 04:21:25,38.65,82.93,34.74,42.172578,-78.857479,overheat
473,29,2025-04-09 21:20:07,32.71,35.07,39.0,42.15195,-78.553774,low_battery
474,12,2025-04-06 17:26:19,55.96,61.76,26.57,42.460522,-78.527356,overheat
475,42,2025-04-11 18:43:35,58.33,81.49,39.95,42.339299,-78.797979,overheat
476,49,2025-04-10 16:44:31,38.54,94.74,32.71,42.421532,-78.54589,overheat
477,31,2025-04-01 11:26:07,40.49,43.49,27.86,42.464116,-78.718723,low_battery
478,46,2025-04-10 18:28:51,44.35,37.36,37.14,42.147734,-78.67304,low_battery
479,8,2025-04-08 21:23:07,29.85,66.54,36.49,42.499409,-78.637713,overheat
480,17,2025-04-17 01:33:11,98.2,92.59,28.61,42.032174,-78.454966,
481,10,2025-04-11 16:36:41,52.01,72.51,40.92,42.019675,-78.815631,overheat
482,18,2025-04-09 15:47:40,50.84,90.76,33.79,42.060504,-78.774657,low_battery
483,17,2025-04-14 10:25:05,69.84,31.08,28.31,42.263808,-78.755398,low_battery
484,46,2025-04-07 01:36:50,21.23,80.83,32.49,42.293797,-78.865484,overheat
485,45,2025-04-13 03:18:57,72.01,96.1,31.94,42.328029,-78.511368,
486,13,2025-04-16 23:12:54,93.92,98.37,39.0,42.132007,-78.659083,overheat
487,37,2025-04-02 08:50:54,21.99,82.33,29.93,42.009107,-78.717483,overheat
488,46,2025-04-11 05:37:27,28.72,20.96,28.97,42.104054,-78.613645,low_battery
489,31,2025-04-02 18:34:17,37.79,54.55,30.25,42.313705,-78.64172,low_battery
490,1,2025-04-17 08:04:23,51.82,27.1,29.31,42.378619,-78.43788,overheat
491,15,2025-04-10 01:09:53,49.29,47.4,27.02,42.299238,-78.421223,
492,2,2025-04-01 23:34:42,68.92,40.58,37.69,42.085899,-78.614421,
493,20,2025-04-06 23:27:38,51.61,97.89,25.82,42.361202,-78.816992,low_battery
494,19,2025-04-07 21:46:39,81.66,83.83,38.72,42.190341,-78.529245,overheat
495,28,2025-04-13 23:15:01,25.84,41.39,42.94,42.232335,-78.478768,
496,46,2025-04-03 10:22:37,38.14,31.29,37.7,42.207773,-78.66182,
497,27,2025-04-11 15:16:26,49.15,76.79,44.1,42.425035,-78.84677,low_battery
498,27,2025-04-04 15:25:55,33.14,49.64,35.46,42.287525,-78.705581,low_battery
499,45,2025-04-14 16:38:39,68.76,63.13,25.89,42.150674,-78.868215,overheat
500,3,2025-04-12 12:46:23,94.25,86.67,29.08,42.419493,-78.473762,low_battery
501,6,2025-04-07 22:42:45,21.95,59.7,25.96,42.346384,-78.607449,low_battery
502,11,2025-04-02 04:22:09,45.23,38.9,42.69,42.102764,-78.524039,
503,9,2025-04-09 16:12:22,55.31,36.22,29.01,42.430148,-78.430107,
504,7,2025-04-16 06:33:47,25.16,80.92,36.27,42.17555,-78.542697,overheat
505,21,2025-04-14 19:30:56,40.43,61.86,26.97,42.393655,-78.473413,low_battery
506,7,2025-04-16 06:27:50,78.31,41.48,35.2,42.023921,-78.53539,
507,30,2025-04-08 16:43:06,41.08,26.34,32.47,42.411526,-78.841469,low_battery
508,32,2025-04-12 21:04:30,95.44,49.14,25.87,42.035041,-78.468033,overheat
509,13,2025-04-12 09:33:18,58.5,57.39,34.59,42.355184,-78.789272,low_battery
510,45,2025-04-15 07:10:43,23.95,79.14,30.63,42.030185,-78.611866,overheat
511,46,2025-04-15 02:47:07,61.4,63.38,42.42,42.188844,-78.491412,overheat
512,27,2025-04-08 17:51:34,91.98,39.48,39.01,42.397369,-78.777014,
513,38,2025-04-08 18:33:54,29.47,31.86,33.48,42.268001,-78.884136,low_battery
514,39,2025-04-15 21:22:09,83.75,59.78,37.45,42.005015,-78.821631,
515,35,2025-04-06 04:24:03,91.41,46.72,42.29,42.257967,-78.897023,low_battery
516,24,2025-04-10 14:51:21,59.52,33.98,31.14,42.005331,-78.403649,
517,44,2025-04-06 01:12:29,39.93,65.2,43.96,42.260789,-78.580649,low_battery
518,20,2025-04-01 23:53:16,52.28,23.47,33.15,42.200446,-78.592137,
519,41,2025-04-09 13:54:52,75.86,61.86,29.79,42.13654,-78.551455,low_battery
520,47,2025-04-05 19:53:12,21.25,92.85,43.9,42.362565,-78.875035,
521,38,2025-04-13 01:52:07,45.86,83.83,28.98,42.430709,-78.511493,low_battery
522,20,2025-04-14 21:22:10,39.49,44.6,35.37,42.073399,-78.85648,low_battery
523,33,2025-04-14 02:35:21,51.59,78.11,26.79,42.06953,-78.864498,overheat
524,46,2025-04-05 08:14:01,87.39,56.98,32.81,42.307443,-78.825658,overheat
525,26,2025-04-05 20:24:45,51.37,32.65,43.45,42.454535,-78.48494,
526,19,2025-04-17 07:33:23,59.93,80.04,32.06,42.330822,-78.758566,low_battery
527,2,2025-04-07 00:06:34,48.35,75.51,29.54,42.093339,-78.711516,low_battery
528,41,2025-04-11 23:41:10,22.09,34.41,29.77,42.087014,-78.849536,
529,7,2025-04-06 00:10:49,46.57,72.73,37.56,42.393972,-78.800416,
530,17,2025-04-08 20:26:27,53.29,48.27,28.44,42.137204,-78.538988,overheat
531,2,2025-04-12 12:43:43,76.52,43.48,26.19,42.338227,-78.685273,overheat
532,38,2025-04-04 17:51:33,68.59,89.29,34.56,42.057929,-78.60427,
533,34,2025-04-16 07:14:14,91.62,30.81,35.31,42.361807,-78.692913,
534,44,2025-04-12 00:19:51,66.92,84.21,31.63,42.316356,-78.42888,low_battery
535,26,2025-04-09 14:14:27,57.22,94.09,43.24,42.368246,-78.453236,
536,41,2025-04-15 21:28:03,45.41,60.28,43.79,42.370419,-78.865275,
537,44,2025-04-03 15:31:08,49.99,45.27,41.55,42.23611,-78.888054,low_battery
538,10,2025-04-07 06:18:52,51.79,47.63,44.41,42.110441,-78.840023,low_battery
539,45,2025-04-15 14:23:58,38.15,43.55,44.34,42.089964,-78.514833,low_battery
540,10,2025-04-13 12:03:19,34.41,57.77,30.21,42.329315,-78.460293,
541,16,2025-04-14 06:40:26,56.88,32.87,43.27,42.173193,-78.571473,
542,9,2025-04-06 20:56:44,22.46,35.75,39.27,42.466567,-78.532971,low_battery
543,30,2025-04-06 06:02:10,66.55,74.5,25.79,42.314827,-78.754308,low_battery
544,38,2025-04-04 07:03:26,54.05,97.11,30.02,42.058735,-78.59578,overheat
545,50,2025-04-04 07:43:57,65.26,82.4,43.18,42.324864,-78.691884,overheat
546,30,2025-04-05 12:13:30,38.77,29.65,44.45,42.095783,-78.638257,
547,44,2025-04-04 18:05:55,72.93,92.23,29.42,42.164404,-78.627909,
548,44,2025-04-06 18:08:42,24.84,27.16,41.82,42.321714,-78.442682,overheat
549,28,2025-04-14 05:57:18,62.34,62.31,32.42,42.195203,-78.808995,low_battery
550,27,2025-04-08 11:30:06,33.94,47.54,39.78,42.100494,-78.718368,overheat
551,47,2025-04-14 04:08:15,75.49,69.87,27.59,42.450896,-78.609763,low_battery
552,50,2025-04-06 06:26:11,37.7,48.66,40.0,42.15472,-78.496764,overheat
553,50,2025-04-08 09:31:37,31.03,47.89,40.89,42.392365,-78.642647,low_battery
554,34,2025-04-02 23:08:53,23.32,28.63,36.03,42.12212,-78.839898,low_battery
555,50,2025-04-15 02:27:43,51.18,56.37,40.25,42.13756,-78.468241,overheat
556,28,2025-04-03 03:07:59,70.6,73.26,44.56,42.198095,-78.469302,
557,31,2025-04-11 10:08:08,79.92,79.46,30.87,42.206283,-78.861954,
558,41,2025-04-05 12:31:14,52.74,80.3,39.61,42.000224,-78.714534,
559,39,2025-04-12 18:03:41,33.22,53.31,26.96,42.295469,-78.619168,low_battery
560,26,2025-04-02 15:56:26,80.93,74.41,32.89,42.209464,-78.428992,overheat
561,40,2025-04-15 13:28:11,77.35,27.09,39.81,42.367145,-78.693035,
562,16,2025-04-12 20:17:55,40.45,48.24,27.79,42.268368,-78.885139,overheat
563,4,2025-04-13 20:36:35,65.16,34.38,25.42,42.26133,-78.697617,
564,30,2025-04-11 07:51:15,53.47,50.03,36.27,42.144295,-78.806038,low_battery
565,43,2025-04-06 02:16:07,85.25,33.42,40.76,42.122518,-78.684248,
566,35,2025-04-09 18:10:23,85.03,80.6,37.54,42.109077,-78.500988,low_battery
567,11,2025-04-08 14:54:54,20.49,71.0,40.15,42.218597,-78.666374,
568,2,2025-04-05 18:59:43,27.49,89.98,39.73,42.200981,-78.541906,low_battery
569,1,2025-04-08 00:15:28,46.37,61.71,29.02,42.160385,-78.683517,low_battery
570,25,2025-04-09 10:05:41,39.89,71.5,33.07,42.472687,-78.685913,
571,39,2025-04-02 18:21:01,22.5,62.09,36.48,42.021131,-78.552015,overheat
572,39,2025-04-01 16:25:45,77.15,84.47,40.58,42.154718,-78.472389,low_battery
573,23,2025-04-03 13:15:39,65.0,77.9,42.07,42.433335,-78.65331,
574,14,2025-04-01 23:13:10,48.13,49.22,41.4,42.355879,-78.472509,low_battery
575,22,2025-04-02 02:40:35,69.7,70.87,28.47,42.148827,-78.623996,
576,33,2025-04-07 20:46:09,89.52,98.6,31.71,42.111859,-78.854807,low_battery
577,33,2025-04-16 03:07:39,58.21,27.41,37.7,42.215504,-78.839131,
578,37,2025-04-16 17:09:56,97.79,48.66,28.15,42.00334,-78.796816,
579,13,2025-04-10 03:10:10,53.72,48.79,27.58,42.291895,-78.427462,low_battery
580,37,2025-04-14 22:43:29,30.9,83.71,43.43,42.432721,-78.878731,low_battery
581,28,2025-04-15 20:55:22,87.01,81.62,43.42,42.453243,-78.630201,
582,30,2025-04-07 20:01:20,88.67,29.08,41.42,42.123786,-78.579661,low_battery
583,7,2025-04-08 10:10:02,36.39,95.96,30.62,42.04181,-78.870711,overheat
584,2,2025-04-05 13:47:20,95.59,97.34,29.83,42.132587,-78.49213,overheat
585,31,2025-04-11 19:19:02,88.71,42.61,41.2,42.373597,-78.603184,overheat
586,37,2025-04-15 09:50:31,46.81,30.62,34.94,42.35197,-78.498938,
587,29,2025-04-14 17:15:20,62.32,40.92,43.54,42.100127,-78.770875,overheat
588,19,2025-04-05 05:06:10,82.1,82.71,29.96,42.07027,-78.504186,
589,41,2025-04-17 09:26:14,32.1,49.01,35.29,42.04757,-78.421626,low_battery
590,36,2025-04-15 20:00:00,79.76,59.73,40.24,42.137941,-78.578991,low_battery
591,36,2025-04-09 03:24:12,28.84,53.01,28.18,42.076394,-78.776074,low_battery
592,33,2025-04-01 00:11:55,41.76,90.14,34.72,42.200903,-78.543991,overheat
593,34,2025-04-09 15:22:12,22.6,63.48,34.89,42.109662,-78.826726,overheat
594,4,2025-04-16 00:21:05,53.21,48.53,40.3,42.484038,-78.854885,low_battery
595,25,2025-04-11 08:16:47,25.28,90.94,25.38,42.407944,-78.654802,overheat
596,22,2025-04-01 19:46:12,69.49,79.87,43.89,42.308058,-78.647753,overheat
597,46,2025-04-13 09:04:17,66.8,92.52,33.01,42.300434,-78.600408,
598,17,2025-04-07 21:11:57,67.46,39.13,28.45,42.066795,-78.828848,
599,12,2025-04-11 03:13:18,72.52,93.7,28.95,42.298442,-78.862801,
600,25,2025-04-14 05:02:53,58.31,28.74,26.59,42.357561,-78.475743,overheat
601,35,2025-04-17 11:26:44,63.57,76.54,31.56,42.444702,-78.480936,low_battery
602,16,2025-04-11 17:23:01,82.86,25.4,32.01,42.36772,-78.721561,low_battery
603,29,2025-04-05 13:02:29,53.58,23.63,38.31,42.064565,-78.500716,overheat
604,17,2025-04-09 16:11:42,29.31,21.15,43.8,42.12266,-78.773402,
605,27,2025-04-09 16:34:15,86.28,29.61,42.04,42.09917,-78.827478,overheat
606,39,2025-04-05 00:06:36,70.26,65.58,34.6,42.37049,-78.748889,overheat
607,36,2025-04-16 16:55:36,46.05,77.66,27.97,42.424093,-78.601971,
608,6,2025-04-08 19:53:18,63.8,40.79,34.79,42.281839,-78.8887,
609,15,2025-04-10 19:49:32,96.64,79.02,28.83,42.325789,-78.672055,
610,9,2025-04-02 19:56:43,30.46,22.68,44.38,42.288361,-78.637397,
611,45,2025-04-10 09:51:01,66.35,84.45,36.69,42.320738,-78.800882,overheat
612,2,2025-04-02 21:02:11,83.39,79.74,30.7,42.415031,-78.690769,overheat
613,32,2025-04-03 06:31:34,46.92,77.62,31.15,42.096698,-78.514463,
614,10,2025-04-11 16:10:09,52.0,58.69,36.5,42.191855,-78.535953,
615,45,2025-04-15 23:51:41,21.61,70.83,25.3,42.07036,-78.524055,
616,49,2025-04-17 12:03:57,36.8,61.16,29.47,42.298785,-78.661859,
617,36,2025-04-07 01:14:14,53.63,29.68,36.42,42.3443,-78.517111,overheat
618,19,2025-04-14 09:04:10,73.28,22.52,44.99,42.394242,-78.656823,
619,14,2025-04-16 19:18:24,70.7,87.11,36.99,42.044657,-78.733852,
620,3,2025-04-17 16:30:05,38.51,94.01,38.14,42.298168,-78.734261,
621,49,2025-04-13 22:02:40,59.18,62.41,30.09,42.371279,-78.491604,
622,36,2025-04-06 14:29:39,28.93,70.7,27.61,42.118005,-78.860203,overheat
